"recid","delta","age","hsged","yearearn","white","children","jtpa","treatment","single","male","days"
312627,1,29,1,0,1,1,1,1,0,0,62
312631,1,19,1,275,0,0,1,1,1,0,56
312632,1,51,0,2500,1,0,1,1,0,0,42
312637,1,22,0,5500,0,0,0,1,1,1,43
312640,1,18,1,2000,0,1,0,0,1,0,63
312644,1,20,1,4400,0,0,1,1,1,1,237
312649,0,21,1,4500,0,0,1,0,1,1,946
312654,1,31,0,0,0,1,1,1,1,0,209
312661,1,31,0,2000,0,1,0,1,0,0,6
312663,1,26,1,2880,0,1,1,1,1,0,459
312666,1,18,1,1300,0,0,1,0,1,1,21
312668,1,25,0,0,1,1,1,1,0,0,33
312669,0,52,0,0,0,1,0,1,0,1,917
312670,1,17,0,0,0,0,1,1,1,0,67
312672,1,20,1,2535,1,1,0,0,0,0,278
312674,1,37,0,0,1,1,0,0,0,1,160
312677,1,19,1,3416,1,0,1,1,1,0,251
312678,0,40,0,21000,1,1,1,0,0,1,431
312679,1,27,1,10000,1,1,0,1,0,1,89
312684,1,20,1,4500,1,0,0,1,0,1,72
312689,0,27,1,0,0,1,0,1,0,0,1012
312695,1,27,0,0,0,1,0,0,0,0,51
312697,1,48,1,8000,1,1,1,1,0,1,34
312707,1,37,1,4000,1,1,1,1,0,1,299
312715,1,43,1,9000,1,0,0,0,0,1,214
312721,1,25,0,50,1,0,1,1,0,0,19
312726,0,19,0,20,1,0,1,1,1,1,855
312728,1,23,1,0,0,1,1,1,1,0,22
312730,1,21,0,0,1,0,0,0,1,1,31
312731,1,30,0,2700,0,1,1,1,0,1,188
312732,1,19,1,0,0,1,1,1,1,0,877
312733,0,21,0,4120,1,1,0,1,0,0,694
312735,1,17,0,0,0,1,0,1,1,1,278
312737,1,17,0,600,1,1,1,1,1,1,146
312738,1,25,1,5867,1,1,0,0,0,0,286
312739,1,24,1,3800,1,1,1,1,1,0,549
312741,1,26,1,0,0,1,0,0,1,1,348
312742,1,17,0,200,1,0,1,1,1,0,576
312743,1,31,0,7756,1,1,0,0,0,0,91
312747,1,41,1,0,1,1,0,1,0,0,345
312751,1,31,0,5000,1,1,1,1,0,1,275
312752,1,37,1,4000,1,1,1,1,0,0,17
312753,0,26,1,0,0,1,0,1,0,0,591
312754,1,23,0,4500,1,0,1,1,1,1,31
312756,1,22,0,7000,0,1,1,1,0,0,23
312758,1,25,0,4910,0,1,1,1,1,0,33
312761,0,23,1,0,1,1,0,1,0,0,620
312767,0,18,1,50,1,0,1,1,1,0,608
312769,1,50,0,18000,1,1,1,1,0,1,130
312770,0,21,0,0,1,0,0,0,1,0,779
312772,1,59,1,4800,1,0,0,1,0,0,32
312776,0,31,0,1536,0,0,1,1,1,0,566
312777,1,32,1,15000,1,1,0,0,0,1,26
312778,1,16,0,0,1,1,0,1,1,0,257
312779,0,54,1,0,0,0,0,1,0,1,580
312780,1,31,0,0,1,1,1,1,0,0,53
312782,1,51,0,0,1,0,1,1,0,0,179
312786,1,18,1,3000,0,1,0,1,1,0,466
312789,1,36,0,0,1,0,1,1,0,1,435
312794,1,48,0,0,1,1,0,0,0,1,509
312797,1,30,0,2700,1,1,0,1,0,0,6
312799,1,35,1,0,1,1,0,0,0,0,530
312801,1,26,0,0,0,0,0,1,1,1,109
312802,1,28,0,2800,1,0,0,0,1,1,36
312803,1,38,0,8500,1,0,0,0,0,0,28
312806,1,53,0,778,1,0,1,1,0,0,8
312807,1,19,0,1300,1,0,0,0,1,1,321
312808,0,23,0,0,0,1,0,1,1,0,734
312811,0,28,1,0,1,1,1,1,0,0,1234
312813,1,32,0,1100,0,1,0,0,0,0,51
312818,1,16,0,0,1,0,1,1,1,0,290
312824,0,22,0,0,0,0,1,1,1,1,611
312826,1,27,0,938,1,0,1,1,1,0,750
312831,0,24,1,0,1,1,1,1,0,0,1141
312833,1,21,1,815,1,1,1,0,0,0,590
312836,1,29,0,17000,1,1,0,0,0,1,407
312838,1,30,0,0,1,1,0,1,0,0,212
312840,1,26,1,1000,0,0,0,0,1,1,199
312846,1,34,0,14299,1,1,0,0,0,1,72
312849,1,38,0,0,0,1,1,1,0,0,236
312850,1,33,0,2477,1,0,0,0,0,1,80
312852,1,20,0,3000,0,1,1,1,0,1,71
312854,1,26,1,2000,0,0,0,1,1,1,29
312857,1,36,1,8800,1,1,0,1,0,0,46
312858,0,24,0,0,1,1,1,1,0,0,450
312864,1,26,1,0,1,1,1,1,0,0,641
312865,1,19,1,0,0,0,0,0,1,1,343
312867,1,55,0,0,1,0,0,1,0,0,368
312869,0,62,0,0,0,0,1,0,0,1,576
312872,1,17,0,0,0,0,1,1,1,0,11
312874,0,45,1,400,1,0,0,0,0,1,608
312875,1,19,0,5204,0,0,0,1,1,0,81
312876,1,52,1,0,0,0,0,1,0,0,24
312877,1,31,0,3596,1,0,0,0,0,0,65
312879,1,36,1,2400,1,1,1,1,0,0,400
312880,1,23,1,0,0,1,0,0,1,0,551
312881,1,20,0,3068,0,0,0,0,1,1,438
312882,1,37,1,1500,1,1,0,0,0,0,115
312883,1,22,0,0,1,1,0,1,0,0,17
312886,1,37,0,0,0,1,1,1,1,0,251
312890,1,24,0,6840,1,0,0,0,1,0,11
312891,1,17,0,945,0,0,1,1,1,1,144
312899,1,35,1,16000,1,1,1,1,0,0,424
312901,1,23,1,0,0,0,1,1,1,1,3
312903,1,35,1,0,1,1,1,1,0,0,123
312904,1,26,1,9880,0,1,0,0,0,1,20
312907,1,20,1,11550,0,0,1,1,1,1,339
312908,1,47,0,0,1,1,1,1,0,0,419
312910,1,25,1,3000,1,0,1,1,1,1,104
312913,1,20,1,5000,1,0,0,1,1,1,56
312918,1,39,0,3000,1,0,1,1,1,1,107
312919,1,63,0,0,1,0,1,0,0,1,16
312920,1,27,1,8000,1,1,0,0,0,0,15
312928,1,32,0,5760,0,0,1,1,1,1,315
312931,1,62,0,3500,1,1,1,1,0,1,56
312932,1,29,1,4000,1,1,1,1,0,1,96
312936,1,28,0,3300,1,0,0,1,0,1,124
312948,0,28,0,7000,0,0,1,1,0,1,657
312949,1,73,1,0,1,0,0,0,0,0,12
312953,0,18,1,0,1,1,1,1,1,0,923
312955,1,42,1,24000,1,0,1,1,1,1,271
312957,1,18,0,0,1,1,1,1,0,0,42
312963,1,26,0,2000,0,0,1,1,1,1,60
312964,0,20,0,320,1,0,0,0,1,0,643
312967,1,59,0,8658,1,0,1,1,0,1,89
312968,1,36,1,400,0,1,1,1,0,0,177
312970,1,53,1,0,1,0,1,0,0,0,200
312971,1,16,0,0,0,0,0,1,1,1,456
312973,0,43,1,75,1,1,1,1,0,0,652
312974,1,25,0,380,0,1,0,0,1,1,204
312977,1,20,1,2000,0,0,1,1,1,0,715
312979,1,53,0,0,1,0,0,1,1,1,135
312986,1,22,1,500,0,0,1,1,1,1,206
312988,0,19,1,3200,1,0,1,1,1,0,941
312990,1,17,0,3000,1,0,0,1,1,1,33
312991,1,28,1,0,0,1,0,0,1,0,87
312996,1,28,0,3000,0,0,0,1,1,0,94
312997,1,40,0,0,0,0,1,1,0,0,22
312998,1,20,0,4000,1,0,0,1,0,1,180
312999,1,21,0,500,1,0,0,1,1,0,422
313002,1,20,0,2608,1,0,0,0,1,0,370
313004,1,31,0,3896,1,1,0,0,0,0,299
313005,1,43,0,8000,1,0,1,1,1,1,52
313006,1,21,0,4800,1,0,0,0,1,1,103
313009,1,35,0,1604,1,1,0,1,0,0,71
313011,1,19,1,636,0,0,1,1,1,0,485
313012,1,41,1,700,0,1,0,1,0,0,542
313016,1,21,1,0,0,0,0,0,1,1,209
313019,1,53,0,2000,1,0,1,1,0,0,19
313020,1,52,1,5000,1,0,0,1,0,1,175
313023,1,38,1,0,0,1,1,1,0,1,665
313028,1,37,0,3319,0,0,1,1,0,1,217
313029,1,41,0,98,0,0,1,1,0,0,320
313032,1,20,0,0,0,1,0,0,0,0,36
313033,0,53,1,0,1,0,1,1,0,1,565
313034,1,22,0,3000,1,0,0,1,1,1,10
313039,0,26,0,0,0,1,1,1,1,0,597
313041,1,21,0,1996,1,1,0,0,1,0,225
313042,1,46,1,0,0,1,0,1,0,1,14
313043,1,56,0,20000,1,0,0,1,0,1,444
313052,1,44,0,0,0,1,0,0,0,0,55
313056,1,21,1,3800,1,0,1,1,1,0,59
313057,0,33,0,88,1,0,1,1,0,1,586
313060,1,36,0,11500,1,1,0,0,0,1,29
313064,1,28,1,74,0,1,1,1,1,0,102
313067,1,19,1,400,1,0,0,1,0,0,89
313068,0,32,1,8000,1,1,1,1,0,1,611
313071,1,32,0,1200,0,1,0,1,1,0,557
313074,1,21,0,2400,1,0,1,1,1,1,36
313078,1,34,1,2173,0,1,0,0,0,0,262
313083,1,24,0,1800,0,1,0,1,1,0,141
313086,1,18,0,2436,0,0,0,1,1,0,360
313091,1,28,1,0,0,1,1,1,1,0,105
313095,1,21,0,2300,1,1,0,0,0,1,36
313097,1,21,1,7400,1,1,0,0,0,0,202
313099,1,17,0,1700,1,0,1,1,0,0,469
313102,0,30,0,120,0,1,0,0,1,0,639
313103,1,19,1,4000,1,0,0,0,1,1,260
313107,1,22,0,160,1,1,1,1,0,0,273
313108,1,23,1,0,1,1,0,0,0,0,129
313109,1,26,1,8500,1,1,1,1,0,1,58
313110,1,40,0,575,1,0,0,1,0,1,72
313112,1,34,1,3000,1,1,0,0,0,0,26
313113,1,33,0,4700,0,1,0,0,0,1,69
313114,1,27,1,2000,0,1,0,0,1,0,527
313118,1,17,0,0,1,1,0,0,0,0,258
313126,1,45,0,2000,1,0,1,1,0,1,368
313128,1,25,0,0,1,0,0,0,1,1,572
313129,1,16,0,320,1,0,1,1,1,1,218
313131,1,34,1,0,0,1,1,1,0,1,53
313132,1,20,0,0,0,1,0,0,1,0,190
313135,1,31,1,16258,1,0,0,1,1,1,112
313138,0,42,1,1040,1,1,1,1,0,1,1103
313139,1,17,0,625,0,0,1,1,1,1,11
313140,1,19,0,0,0,1,1,0,1,0,391
313144,1,30,1,8000,1,1,0,0,0,0,148
313146,1,24,1,0,1,1,1,1,0,0,274
313147,1,21,1,3500,0,0,1,1,0,0,397
313148,1,21,1,877,0,0,1,1,1,0,391
313149,1,53,1,300,1,0,0,0,0,0,104
313150,1,53,0,0,0,1,1,1,0,0,280
313154,1,18,1,1000,1,1,1,1,0,0,245
313158,1,20,1,1292,0,0,1,1,1,1,101
313161,1,19,0,4775,1,0,1,1,1,0,73
313164,1,47,1,1500,1,0,1,1,0,0,184
313165,1,46,1,7166,1,1,1,1,0,0,130
313168,1,23,0,16,0,1,1,1,1,0,45
313170,0,28,1,0,1,1,0,0,1,0,710
313172,0,32,0,0,1,1,1,1,0,0,722
313173,1,30,1,0,0,1,0,1,0,0,201
313177,1,46,0,0,1,0,1,1,1,1,365
313178,0,38,0,0,0,1,1,1,0,0,829
313184,1,41,0,7000,0,1,0,0,0,1,14
313185,1,45,1,7480,1,1,0,0,0,0,165
313193,0,18,0,0,0,1,0,1,1,0,1000
313194,1,30,1,7457,0,1,1,1,0,1,258
313197,1,28,1,1440,1,0,1,1,1,1,160
313198,1,36,0,3440,0,1,1,1,0,0,70
313199,0,36,0,0,1,1,0,0,0,1,1075
313200,1,22,0,2800,1,0,0,1,1,1,19
313202,0,17,0,0,0,1,0,1,1,0,580
313206,0,31,1,2800,0,0,1,1,1,1,860
313208,1,36,0,3000,1,0,1,1,1,0,39
313209,0,33,1,700,1,0,0,1,1,1,735
313211,1,20,0,3000,0,0,0,1,1,1,259
313216,1,31,1,1800,0,0,0,0,1,1,220
313221,0,22,0,0,0,0,1,1,1,1,568
313227,1,19,0,1800,0,1,0,1,1,0,79
313228,0,42,1,2340,1,1,0,0,0,0,813
313233,1,23,0,0,0,1,0,0,1,0,133
313234,1,19,1,663,1,0,1,1,1,1,77
313238,1,18,1,0,0,1,1,1,1,1,297
313241,1,16,0,0,1,0,0,1,1,1,453
313242,1,22,1,4000,1,0,0,0,1,1,525
313246,1,34,0,178,1,1,0,1,0,0,33
313247,1,16,0,0,1,0,1,1,1,1,70
313252,0,42,1,0,1,0,0,0,0,1,734
313256,1,40,0,700,1,0,1,1,0,1,115
313257,1,24,1,0,1,1,0,1,0,1,194
313262,0,32,1,0,1,1,1,1,0,0,551
313269,1,34,0,3640,0,0,0,0,1,1,267
313271,1,25,0,1200,0,0,1,1,1,1,66
313272,1,23,0,13000,1,0,0,1,1,1,31
313277,0,21,0,1116,1,0,0,1,0,0,528
313278,1,26,1,5700,1,1,1,1,0,0,183
313279,1,31,1,0,0,1,0,0,1,0,628
313280,1,38,0,0,0,1,0,1,0,0,1
313284,1,40,0,5123,0,0,1,1,0,0,186
313286,1,18,1,0,0,0,1,1,1,0,219
313288,1,23,0,140,0,1,0,0,1,0,142
313291,1,29,1,4000,0,0,1,1,1,1,84
313292,0,30,1,0,1,1,0,0,0,0,697
313293,0,39,0,0,1,1,0,0,0,0,420
313294,1,23,1,6000,1,1,0,0,0,1,580
313296,1,23,0,1000,1,0,0,0,0,1,8
313298,1,17,0,0,0,0,0,0,1,1,344
313299,0,17,1,1061,1,1,0,1,0,0,834
313303,1,21,1,500,1,0,0,1,1,1,50
313305,0,35,0,0,0,0,1,1,0,1,530
313309,1,53,1,0,1,0,1,1,0,0,9
313311,1,21,1,6000,1,1,1,1,0,1,118
313315,0,52,0,1000,0,0,1,0,0,1,587
313316,0,42,1,0,0,1,1,1,0,0,1052
313320,1,28,1,10000,0,1,1,1,1,0,344
313321,1,30,0,0,0,1,0,1,1,0,40
313323,1,32,0,8000,1,0,1,1,0,1,99
313325,1,20,1,1000,0,1,1,1,1,0,253
313327,1,29,0,0,0,1,1,1,0,0,28
313328,1,34,0,210,0,1,0,1,1,0,71
313331,1,31,1,1000,1,1,1,1,0,0,25
313332,1,18,0,40,0,0,1,1,1,1,291
313334,1,18,1,0,0,0,0,1,1,1,322
313337,1,40,1,160,1,0,1,1,0,0,3
313340,1,21,1,900,1,1,0,0,0,0,299
313342,1,47,0,1021,1,1,1,1,0,0,98
313346,1,48,0,830,0,1,1,1,0,1,62
313350,1,19,1,495,1,0,0,0,1,1,364
313355,1,26,0,5634,1,1,1,1,0,1,34
313357,1,19,0,4000,0,0,0,1,1,0,114
313358,1,34,0,2771,1,1,1,1,0,0,76
313359,1,25,0,700,1,0,1,1,0,1,178
313362,1,32,1,0,0,1,1,1,0,0,476
313365,1,27,1,250,0,1,1,1,0,0,136
313370,1,35,1,2726,1,1,1,1,0,1,96
313371,1,17,0,0,1,1,0,0,1,0,588
313372,1,34,0,3360,1,1,0,0,0,0,264
313373,1,29,0,0,0,1,0,1,1,0,430
313374,1,33,0,3299,1,0,1,1,1,1,50
313378,1,31,0,2079,0,0,1,1,1,1,34
313379,1,22,1,700,0,0,1,1,1,1,18
313383,1,21,0,98,1,1,1,1,0,0,55
313384,0,39,0,0,0,1,1,1,1,0,516
313388,1,35,0,480,0,0,0,0,0,1,641
313392,1,46,0,1200,0,0,1,1,0,1,16
313395,0,28,1,7017,1,1,1,1,1,0,710
313399,1,34,0,0,1,1,1,1,0,0,675
313400,1,37,0,0,0,0,1,1,1,1,241
313401,0,39,0,0,0,0,0,1,1,0,587
313403,1,47,1,288,0,1,1,1,0,1,65
313408,1,29,1,2500,1,1,1,1,0,1,94
313411,1,28,1,1597,1,0,1,1,1,1,537
313413,1,18,0,3600,1,1,0,0,1,0,76
313415,1,21,0,329,1,0,0,1,1,1,25
313416,1,22,0,4536,0,1,1,1,1,0,377
313417,1,44,1,1948,1,0,1,1,0,0,5
313419,1,20,0,0,1,1,0,0,0,0,42
313420,0,52,1,250,1,1,0,0,0,1,637
313422,1,19,1,0,1,0,1,1,1,0,195
313423,1,18,0,5800,1,0,0,0,1,1,267
313429,1,28,0,0,1,0,0,0,1,1,402
313430,0,31,1,140,0,0,0,1,1,1,666
313431,1,37,1,5100,1,1,0,1,0,0,79
313434,1,28,1,0,0,1,0,0,1,1,45
313435,1,29,1,9100,1,1,0,1,0,1,288
313439,1,17,1,2160,0,0,0,0,1,0,203
313442,1,35,0,2300,1,1,1,1,0,0,49
313447,1,28,0,0,0,1,1,1,0,0,201
313450,1,33,0,1300,1,1,0,1,0,1,81
313451,0,22,0,0,0,1,0,0,1,0,678
313453,1,29,0,15,1,1,1,1,0,0,333
313456,1,23,0,2400,0,0,0,0,1,1,406
313457,1,35,1,1000,0,1,0,0,0,1,756
313459,0,69,0,0,1,0,0,0,0,0,1259
313463,1,26,1,4000,1,0,0,0,1,1,763
313466,0,21,0,0,0,1,1,1,1,0,467
313469,1,16,0,135,1,0,1,0,1,0,515
313471,0,21,0,753,0,1,1,1,1,0,735
313474,1,46,0,0,1,0,0,1,0,0,29
313479,1,16,0,3240,0,0,0,1,1,0,821
313480,1,31,0,0,1,1,0,0,0,0,157
313484,1,16,0,0,1,0,1,1,1,1,463
313486,1,42,0,15000,1,1,0,0,0,1,26
313488,1,22,0,6900,1,0,1,1,1,1,112
313491,1,27,0,0,0,1,1,1,1,0,31
313493,1,27,1,1087,1,0,0,0,1,1,79
313495,1,44,0,3000,1,1,1,1,0,1,66
313497,1,30,1,8000,1,1,0,1,0,1,166
313498,0,28,1,996,1,1,1,1,0,0,785
313499,1,30,1,9380,1,1,0,1,0,0,213
313506,1,17,0,501,1,0,1,1,1,1,101
313507,0,39,1,0,1,1,0,0,0,0,451
313508,1,17,0,606,1,0,1,0,1,1,499
313511,1,41,1,0,1,1,1,1,0,0,367
313515,1,27,1,0,0,1,1,1,1,0,119
313517,1,33,0,0,1,1,1,1,0,1,43
313518,1,31,0,96,0,1,1,1,0,1,324
313520,1,25,1,6000,1,0,1,0,1,1,257
313523,1,24,0,0,0,1,0,1,0,0,200
313527,1,28,0,5104,1,1,0,0,0,0,159
313528,0,30,0,22,1,1,1,1,0,1,555
313531,0,27,1,0,0,1,1,1,0,0,703
313535,1,25,0,5435,1,0,0,0,1,1,3
313541,1,20,0,12347,1,0,0,1,1,1,338
313543,1,37,0,336,0,0,1,1,1,1,25
313544,1,32,0,240,1,0,1,1,1,1,43
313547,1,33,0,3200,1,1,1,1,0,0,179
313552,1,51,0,0,1,1,0,1,0,0,187
313555,1,31,1,0,1,1,1,0,1,0,353
313556,1,32,1,1000,1,0,1,1,1,1,952
313559,1,33,0,2440,1,0,0,0,1,0,397
313560,0,33,0,2025,1,1,0,0,0,0,613
313563,1,25,0,13230,0,0,1,1,0,1,331
313569,1,35,0,0,1,0,0,1,0,1,31
313571,1,34,0,2936,0,1,1,1,0,0,1
313573,1,38,0,2300,1,1,0,0,0,0,336
313574,1,19,0,0,0,1,0,1,1,0,266
313575,1,21,1,2000,1,0,1,1,1,1,147
313576,0,24,0,0,0,0,0,1,1,1,635
313577,0,23,1,1800,1,0,0,1,1,1,854
313580,1,33,0,9367,0,1,0,1,1,0,60
313583,1,19,1,5000,1,0,0,1,1,1,197
313585,1,29,0,0,0,1,1,1,1,0,477
313587,0,68,1,0,1,0,1,1,0,1,525
313588,1,31,1,2700,0,1,1,1,0,0,24
313589,1,27,0,3000,1,1,1,1,0,0,85
313592,1,19,0,0,0,0,0,0,1,1,134
313595,1,25,0,0,0,1,1,1,0,0,534
313596,0,20,0,0,0,0,0,1,1,1,388
313597,1,21,0,300,0,0,0,1,1,1,160
313599,1,35,0,10480,1,1,1,1,0,1,228
313602,1,60,1,3000,1,0,0,1,0,1,398
313615,1,18,0,0,0,1,1,1,1,0,322
313616,1,40,1,0,0,0,1,1,0,1,47
313619,1,17,0,900,0,0,1,1,1,1,219
313621,1,40,0,0,1,1,1,1,0,0,168
313622,1,35,0,11000,0,0,0,1,1,1,153
313623,1,17,0,1483,0,1,1,1,1,0,349
313624,1,38,1,200,0,1,1,1,0,1,134
313625,0,28,1,1400,0,0,1,1,1,1,657
313626,1,18,0,800,1,0,1,1,1,1,360
313627,1,34,1,0,1,1,1,1,0,0,307
313634,1,35,0,0,0,1,0,1,0,0,100
313637,1,21,1,2500,1,0,0,0,1,1,70
313638,1,19,1,2000,1,0,1,1,1,0,137
313639,1,17,0,5000,1,0,0,0,1,1,162
313643,0,51,1,1600,1,0,0,1,1,1,584
313644,1,17,0,1200,1,0,0,0,0,1,70
313646,0,28,0,6000,0,0,0,1,0,0,543
313648,1,28,1,2400,1,0,1,1,1,0,9
313649,1,16,0,0,0,0,1,1,1,1,289
313652,0,28,0,0,1,1,0,0,0,0,589
313653,1,23,1,7200,1,1,1,1,0,0,120
313658,1,19,0,0,0,1,0,0,1,0,104
313659,1,18,1,237,1,0,1,1,1,0,82
313665,1,17,0,1600,1,1,0,1,1,0,180
313666,1,19,1,1200,0,0,1,1,1,1,56
313667,0,30,0,0,1,1,0,1,0,1,608
313668,0,23,0,0,0,1,0,0,1,0,590
313673,1,53,1,0,0,1,0,0,0,0,546
313677,0,17,0,0,1,0,1,1,1,1,696
313678,1,33,0,11000,1,1,0,1,0,1,514
313679,1,26,1,200,0,0,0,1,1,1,173
313688,1,18,0,0,1,0,1,1,0,1,296
313690,1,18,0,0,0,1,1,1,1,0,307
313693,0,31,1,177,1,1,1,1,0,0,677
313694,1,32,0,5400,1,0,1,1,0,0,47
313697,1,45,1,48,1,1,0,1,0,0,171
313698,1,30,1,4000,0,0,1,1,1,1,18
313700,1,29,1,0,1,1,1,1,0,0,296
313702,1,28,0,900,1,1,1,1,0,1,14
313704,1,28,0,9450,1,1,0,1,0,1,42
313706,0,38,0,8900,1,0,1,0,0,0,430
313709,0,20,1,0,0,1,1,1,1,0,433
313715,0,55,0,4500,1,1,0,1,0,0,1332
313719,1,30,1,2821,0,1,1,1,0,0,86
313721,1,30,1,500,1,1,1,1,0,0,91
313722,1,24,1,4200,0,1,1,1,0,0,154
313723,1,37,1,3000,1,1,0,1,0,0,662
313727,1,32,1,4500,1,1,1,1,0,0,512
313731,1,30,0,10000,1,1,1,1,0,1,285
313732,1,25,0,3157,1,0,0,1,0,0,8
313735,1,16,0,2500,1,1,0,1,1,0,92
313736,1,35,1,0,1,0,1,1,0,0,650
313742,1,18,1,1000,0,0,1,1,1,0,395
313743,1,24,0,3920,0,0,1,1,0,0,73
313745,1,27,0,2000,1,0,1,1,1,1,150
313746,1,19,0,800,0,0,0,1,1,1,227
313750,1,36,1,0,0,1,0,0,0,0,174
313757,1,42,0,2282,1,0,0,0,0,0,6
313759,1,25,0,1600,0,1,1,0,0,1,189
313764,1,34,0,0,1,1,1,1,0,0,387
313766,1,30,1,6000,0,1,1,1,0,1,87
313769,0,24,1,600,1,1,1,1,0,1,662
313771,1,29,1,7000,1,1,0,0,0,1,223
313773,0,50,1,3200,0,0,0,1,0,0,858
313774,1,38,0,0,0,0,1,1,1,1,184
313775,1,41,0,0,0,0,0,1,1,0,44
313776,1,26,0,0,0,1,1,1,1,0,52
313779,1,20,1,5000,1,0,1,1,0,0,79
313781,1,20,0,0,0,0,0,1,1,0,247
313789,1,22,0,8400,1,0,0,1,1,1,484
313791,1,23,1,11000,1,1,1,1,0,0,399
313792,1,34,0,4100,0,1,1,1,0,1,3
313794,0,17,0,0,1,1,1,1,1,0,579
313795,1,27,0,7000,1,1,0,1,0,1,135
313799,1,18,0,0,0,1,0,1,1,0,23
313802,1,18,0,149,1,1,0,0,0,0,573
313805,1,25,0,500,1,0,1,1,0,1,502
313806,1,36,1,8520,1,1,1,1,0,0,112
313809,1,27,0,1600,1,0,0,0,1,1,200
313812,0,29,1,442,1,1,1,1,0,0,602
313813,1,32,1,3500,1,1,1,1,0,0,103
313820,1,29,1,7360,1,0,0,0,1,1,31
313822,1,19,0,100,1,1,1,1,0,0,502
313823,1,18,0,200,0,0,0,1,1,1,137
313825,1,31,1,922,0,0,0,1,1,1,352
313827,0,31,1,0,0,1,1,1,0,0,584
313835,1,21,1,0,1,1,1,1,0,0,219
313837,1,24,0,0,1,1,0,0,0,1,82
313838,1,18,0,0,0,0,1,1,1,1,113
313840,0,19,0,0,0,1,0,0,1,0,1203
313842,0,58,0,0,1,0,1,1,1,1,832
313843,1,35,1,0,1,1,1,1,0,0,199
313844,1,25,1,0,1,1,0,0,1,0,290
313845,1,38,0,1200,1,0,0,1,0,1,144
313846,1,24,0,79,0,1,0,0,1,0,382
313847,1,19,0,0,1,1,0,0,0,0,373
313848,0,24,1,4800,1,1,0,1,0,0,785
313849,1,35,0,0,1,1,0,0,0,0,402
313850,1,38,1,400,1,0,0,0,0,1,6
313852,1,20,1,11147,1,0,1,1,1,1,38
313854,0,18,0,0,1,0,1,0,1,0,564
313857,1,19,1,523,1,1,1,1,1,0,29
313864,1,44,0,1500,1,0,0,0,1,1,801
313867,0,35,1,0,1,1,1,1,0,0,1272
313878,1,43,0,5400,0,1,1,1,0,0,128
313879,1,27,1,0,0,0,1,1,0,1,380
313880,1,20,0,0,0,0,1,1,1,0,771
313883,1,35,1,6020,1,0,1,1,1,1,43
313894,0,53,0,100,1,0,0,1,1,1,1225
313896,0,17,0,0,0,0,0,0,1,0,617
313897,0,29,0,756,1,0,0,0,1,0,584
313902,0,26,0,0,1,1,0,1,0,0,803
313903,1,20,0,3000,1,1,1,1,0,1,17
313905,1,23,1,0,0,1,0,0,1,0,291
313906,1,38,0,0,0,1,1,1,0,0,371
313909,1,21,0,0,0,0,1,1,1,1,26
313911,1,21,0,2336,0,1,0,0,1,0,791
313912,0,50,1,400,1,0,0,0,0,1,715
313915,1,25,0,2016,0,0,0,1,1,0,19
313924,1,29,1,14000,1,1,1,1,0,1,26
313925,1,24,1,10500,1,0,1,1,1,1,47
313929,1,49,0,2000,1,0,0,1,0,1,281
313932,1,19,1,3461,1,0,1,1,1,0,85
313936,1,24,1,800,1,1,0,1,0,0,1
313939,1,18,0,0,1,0,1,1,1,1,443
313944,1,47,1,1400,1,0,0,1,0,1,414
313949,1,30,0,3000,1,0,1,0,1,1,339
313953,1,18,0,1000,0,0,1,1,1,1,70
313954,1,23,0,3797,0,0,0,0,1,0,493
313956,0,27,1,0,0,0,0,1,1,0,407
313957,1,21,0,2240,1,1,0,1,0,0,17
313960,1,26,0,0,1,0,0,0,1,0,362
313963,1,20,0,10000,1,0,0,1,0,1,102
313964,1,21,0,0,0,0,1,1,1,1,60
313969,1,22,1,12000,1,0,0,1,1,1,50
313970,1,21,1,0,0,1,1,1,1,0,224
313971,1,23,1,103,1,1,1,1,0,0,69
313973,1,40,0,8680,0,0,0,1,0,1,62
313983,1,32,1,500,1,1,0,1,0,1,337
313984,1,20,1,1877,1,0,1,1,1,1,17
313996,1,49,1,10200,0,1,1,1,0,1,66
314001,0,45,0,1658,1,0,0,0,1,1,1032
314008,0,22,0,1800,0,1,0,0,0,1,659
314010,1,20,0,1000,1,0,1,1,1,1,11
314012,1,36,1,0,1,1,0,1,0,1,588
314013,0,23,1,0,0,1,0,0,1,0,1064
314015,1,31,0,800,0,0,0,0,1,1,513
314016,0,30,0,400,1,0,0,0,0,1,619
314018,1,19,1,5000,0,0,0,0,1,0,336
314019,0,65,0,0,1,1,1,1,0,1,1176
314020,1,26,0,140,1,0,0,0,1,1,149
314021,1,21,0,2000,1,1,1,1,1,0,300
314023,0,25,0,0,0,1,0,0,0,0,853
314027,1,38,1,0,0,1,1,1,1,0,229
314028,0,37,0,0,1,0,1,1,0,1,635
314030,1,29,0,8000,1,1,1,1,0,0,20
314031,1,21,1,200,1,0,0,1,1,0,334
314032,0,20,0,0,0,0,0,1,1,1,368
314035,1,37,1,278,0,1,1,1,0,0,157
314040,1,16,0,0,0,1,1,1,0,0,289
314043,1,18,0,0,0,1,1,1,1,0,283
314046,1,20,1,0,0,1,1,1,1,0,51
314047,1,39,0,2000,0,0,0,1,0,1,120
314052,1,31,1,76,1,0,1,1,0,0,18
314055,0,46,0,3500,1,1,0,0,0,1,789
314056,1,18,1,13399,0,0,1,1,1,0,58
